Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Tracking,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_RecommrndedCPU,Game_RecommrndedGraphics
1171944206201442,GEO101,Get,"Geography in Virtual Reality! See the world around you in 360°. With this app you will discover, explore and test your knowledge of geography in an immersive virtual reality environment.

You will see the flag of the country, hear the anthem, and discover interesting information about each country.
Learn geography in an easy and enjoyable way.
Don’t remember all the countries? Hints are available.

Discover, play and learn geography by gazing to find the countries and tapping your selection.

Beautiful and interactive geopolitical map allows you to find and fly smoothly to any country.

Education and training app. It is aimed at anyone who wants to discover geography from a different point of view and with great precision.

Two ways of interacting: explore or play.
Have fun while learning geography and practicing with our interactive geopolitical map.",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Apps,"Educational, Exploration, Puzzle",English,24,Navteca,NAVTECA,http://www.geovr101.com/,"July 7, 2017",Privacy Policy,,
2221462354582950,Sky Fighter Survive,¥490,"Sky Fighter is a powerful and advanced combat armour.
Use the energy shield to block the laser and enemies missiles.
Shoot all your weapons, laser, missiles and blaster to destroy the drones and combat Robots.
Collect energy coins to charge your armour energy system and shoot the wave explosion, this weapon destroy all the enemies surround you.
Play the 9 missions to unlock all the combat armours and improve the combat skills.
Only the best will survive!!",Single User,,,"Oculus Go Controller, Touchpad","Gear VR, Go",Games,"Action, Shooter","English, Spanish (Spain)",1.0.1.4,VR Zero,VR Zero,http://skyfightertrainingday.org/,"April 11, 2019",Privacy Policy,,
1395092607226958,Corpus VR Personal,¥990,Corpus VR Personal is a VR training tool that can help you train that painful head or neck with fun physical exercises. And it can help you to get a grip on your stress with specific exercises and relaxing environments.,Single User,,,"Touchpad, Oculus Go Controller",Go,Apps,"Medicine, Relaxation/Meditation, Utility",English,1.6.0,inMotion VR B.V.,inMotion VR B.V.,https://www.inmotionvr.com/,"November 30, 2017",Privacy Policy,,
1637176539706668,The Coast,Get,"Let your mind wander and your body groove as The Coast takes you on a breathtaking musical journey with the Montreal-based group Valaire.

Enjoy their breezy sound as you surf through a vibrant 360 landscape coming alive. With the sun rising over a peculiar beach, the music lifts you off and you slowly escape the tyranny of gravity. 

Spiraling gently around a strange moving shape, you’re set for a rhythmic and mesmerizing trip where anything is possible: starfish keep the beat, trumpet flowers resonate and cactus balloons flow along with the tempo. 

As the music goes on and the sun sets, the experience provokes a mystifying sense of happiness and you can’t help but sing in unison “Set us free” while gazing at the starlit sky.

Side effects may include:
-A heartwarming feeling, but no sunburn. 
-A grin stuck to your face.
-A strong case of dancing feet.

The Coast is an experience that showcases the eponymous song by Valaire, from their 2016 album Oobopopop.",Single User,,,"Oculus Go Controller, Gamepad","Gear VR, Go",Entertainment,"Casual, Music, Music Video",English,1.0.4,Turbulent,Radio-Canada,http://turbulent.ca/,"August 9, 2018",Privacy Policy,,
1437540826270922,Bloody Labs,¥290,"A mysterious scientific team working in a secret underground laboratory to work on bioengineering project, which served the mighty military industrial blocs, their researching is became more and more radical,finally, it culminated in a massive disaster, raw materials used to generate new life are leaked out in the laboratory, a large number of mutants in the laboratory got out their cage, the situation is further spread. Our core research team has retreated to the security zone, but they can not hold on for too long. Now is the time to rescue them, are you ready? sergeant?
•	This  game contains a various of weapons,  and a lot of zombies , even dinosaurs from the Jurassic are waiting for you, to face such brutal enemies, you have to be prepared.
This software supports Android 5.0 and above.",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Adventure, RPG, Shooter",English,1.18,"Quda Information Technology Co., Ltd",yuxi entertainment,http://www.qudagames.com/,"January 4, 2017",Privacy Policy,,
1152045714894454,The Caterer,¥290,"Have you ever thought of being a caterer for hungry customers? Chances are you never have, so take this time to play this cooking and serving game without leaving your home!

With VR we can take a classic cooking and serving game to a whole new level. The Caterer brings you right into the kitchen! Make sandwiches, pour drinks, deep fry french fries and more! Progress through several levels and unlock new Items for your kitchen. Whatever the customer orders, you shall make!",Single User,,,Touchpad,"Gear VR, Go",Games,"Casual, Simulation","English, English (US)",1.3,Illusive Creations,Illusive Creations,https://www.facebook.com/Illusive-Creations-777106789099380/,"March 22, 2017",Privacy Policy,,
1265645153528817,Soar,¥490,"Relax and unwind with Soar, an exploration based adventure game designed to restore colour and beautiful music to a stunning but unforgotten land. The Tree of Life has faded so a drought of colour has fallen on the Island of Paradise. The rings of colour need to be activated to restore the 7 colours and rejuvenate the tree. 

Soar puts you at the heart of an incredible tranquil journey where you can collect your fellow birds, restore the sun and create beautiful music, leaving you with a sense of calm, in a relaxed state and feeling truly revitalised.  

UNIQUE FEATURES:
Relaxing and simple controls, either by tilting your phone or simple push mechanics for turning.
7 levels to complete to restore the 7 colours.
Beautiful and varied music for each level.
Unite the birds and colours to bring beauty back to the island.

By downloading, you agree to our terms of use (http://www.channel4.com/programmes/all-4-games/articles/all/game-terms-and-conditions), privacy policy and cookies policy.",Single User,,,Touchpad,"Gear VR, Go",Games,"Adventure, Casual, Exploration, Music, Simulation",English,1.0,All 4 Games,All 4 Games,http://www.soartreeoflife.com/,"June 29, 2017",Privacy Policy,,
1368909253170494,Brick Collision,Get,"Play the game by holding the control baffle dots and move them around to hit the bricks and change the flight path of the falling ball. There is a speed controller in the game interface on the left side that the player can control the ball with. Adjust the speed of the ball. The faster the speed, the greater the risk. ",Single User,,,Touchpad,"Gear VR, Go",Games,"Casual, Simulation",English,1.0.7,PangaeaVR,PangaeaVR,http://www.pangaeavr.com/,"April 5, 2017",Privacy Policy,,
1718957224836022,RotatorX,¥390,"RotatorX is an endless runner type arcade game with a dark unique sci-fi atmosphere. Fast paced and addictive - but also meditative. The intuitive controls makes it easy to play - but it's hard to gain. Speed, procedural level design, dynamic lighting FX and an adaptive soundtrack will guarantee a challenging and immersive VR experience.

KEY FEATURES
* Dynamic lighting FX
* Adaptive soundtrack
* Intuitve controls
* Procedural level design

! Oculus Go only !",Single User,,,Oculus Go Controller,Go,Games,"Action, Arcade, Flying",English,3.1,DEFICIT Games,DEFICIT Games,http://rotatorx.deficit-games.de/,"August 15, 2018",Privacy Policy,,
1695627687128904,Cream VR,Get,"CREAM VR is the mobile app from the international acclaimed production company CREAM PRODUCTIONS. Cream VR is a new way to explore an immersive world of characters, places and ideas. Imagine stepping into a jungle with an angry king cobra or finding yourself on the front line as a civil war trench falls to union soldiers.  With Cream VR you get to experience the incredible and wondrous like never before.

Experience the 360 video by simply moving the device or swiping.  For a more immersive experience the device can be switched in VR mode and inserted into a Head Mounted Display.",Single User,,,,"Gear VR, Go",Entertainment,"Adventure, Movie, Music Video",English,1.0.1,DEEP Inc.,Cream Productions Inc.,http://www.cream360vr.com/,"August 31, 2017",Privacy Policy,,
1442836775781939,Hotel Room VR,¥290,"Welcome to the Hotel Room VR!

In this exclusive escape game for the Samsung Gear VR, you wake up in a hotel room with no memory from the night before. 
You'll have to use your Gear VR controller to walk around, grab objects and solve the puzzles in order to escape, before time runs out.

Are you up for the challenge?",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Adventure, Exploration, Puzzle",English,1.7,Alexandre Gordo,Alexandre Gordo,http://web.ist.utl.pt/ist176442/hotel/index,"September 27, 2017",Privacy Policy,,
1916562741759022,Speed Surfer,¥190,"A simple game, nothing too deep. But designed to be fast and fun. For people who like challenging their reflexes and driving really fast. Deliver pizzas on a rocket-powered surfboard through challenging obstacles! 72Hz mode available for Oculus Go.

Surf at extreme speeds, complete 13 challenges across 5 diverse climates, and use the custom game creator for additional challenges and replayability. Enable an optional first-person mode for additional fun!

Some reviews by VR press:
* Tyco Tech Reviews: https://youtu.be/dWVfPO6RPDU
* Marcus Valles: https://youtu.be/ziZ7wHEK_tk
* Erik Hartley: https://youtu.be/S2tM9b1wZ9U
* RaMarcus: https://youtu.be/cf6JSFQnpSo
* Go Getters: https://youtu.be/cMAnZNmAtdY",Single User,"Oculus Go Controller, Gamepad, Touchpad",,"Gear VR, Go",Games,"Action, Arcade, Racing",,English,2019.03.07.1.oculus,cmdr2,cmdr2,http://cmdr2.org/,"October 18, 2018",Privacy Policy,,
1413956321996878,The outlaw,¥90,"The main character, George Kaman, could hit the target every time without a miss undoubtedly defeating all outlaws. When the sun disappears and night falls, the small town returns to its former peace.",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Adventure, Casual, Exploration, Strategy",English,1.2.1,Box VR Studio,Box VR,https://twitter.com/BoxVRGame,"May 10, 2017",Privacy Policy,,
1492645400790931,Space Fighters,¥190,"Kerry family always want to destroy this universe hero in the outer space. This is an air combat shooting game, players can move the horizontal direction of airplanes by moving viewing angle and click the OK button to shoot automatically. During the game, players can also pick up the bullet to upgrade the props and strengthen the fire, but the enemy's attack can also make the bullet level down. So that you need to move the fighters to avoid bullets to keep their fire output. Let’s fight with Arthur and give the enemy a critical strike!",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Fighting, Shooter","English, Chinese (China)",1.2,Box VR Studio,Box VR Studio,https://twitter.com/BoxVRGame,"January 18, 2018",Privacy Policy,,
